"sysbench","setId","vmId"
"9.0177s",2,34
"9.0495s",2,34
"9.0164s",2,34
"9.0163s",2,34
"9.0258s",2,34
"9.0224s",2,34
"9.0193s",2,34
"9.0313s",2,34
"9.0277s",2,34
"9.0180s",2,34
"9.0296s",2,35
"9.0374s",2,35
"9.0223s",2,35
"9.0243s",2,35
"9.0380s",2,35
"9.0208s",2,35
"9.0196s",2,35
"9.0312s",2,35
"9.0194s",2,35
"9.0231s",2,35
"9.0230s",2,36
"9.0316s",2,36
"9.0170s",2,36
"9.0207s",2,36
"9.0168s",2,36
"9.0156s",2,36
"9.0176s",2,36
"9.0266s",2,36
"9.0213s",2,36
"9.0210s",2,36
"9.0428s",2,37
"9.0196s",2,37
"9.0145s",2,37
"9.0302s",2,37
"9.0150s",2,37
"9.0228s",2,37
"9.0277s",2,37
"9.0172s",2,37
"9.0158s",2,37
"9.0211s",2,37
"9.0423s",2,38
"9.0228s",2,38
"9.0167s",2,38
"9.0222s",2,38
"9.0207s",2,38
"9.0166s",2,38
"9.0294s",2,38
"9.0231s",2,38
"9.0177s",2,38
"9.0235s",2,38
"9.0162s",2,39
"9.0236s",2,39
"9.0180s",2,39
"9.0160s",2,39
"9.0157s",2,39
"9.0261s",2,39
"9.0247s",2,39
"9.0169s",2,39
"9.0215s",2,39
"9.0210s",2,39
"9.0417s",2,41
"9.0161s",2,41
"9.0158s",2,41
"9.0280s",2,41
"9.0238s",2,41
"9.0178s",2,41
"9.0283s",2,41
"9.0253s",2,41
"9.0188s",2,41
"9.0177s",2,41
"9.0164s",2,42
"9.0154s",2,42
"9.0260s",2,42
"9.0160s",2,42
"9.0191s",2,42
"9.0254s",2,42
"9.0247s",2,42
"9.0212s",2,42
"9.0228s",2,42
"9.0255s",2,42
"9.0359s",2,43
"9.0247s",2,43
"9.0181s",2,43
"9.0197s",2,43
"9.0217s",2,43
"9.0206s",2,43
"9.0282s",2,43
"9.0189s",2,43
"9.0241s",2,43
"9.0198s",2,43
"9.0428s",2,44
"9.0241s",2,44
"9.0163s",2,44
"9.0243s",2,44
"9.0209s",2,44
"9.0171s",2,44
"9.0181s",2,44
"9.0263s",2,44
"9.0225s",2,44
"9.0161s",2,44
"9.0183s",2,45
"9.0191s",2,45
"9.0367s",2,45
"9.0235s",2,45
"9.0256s",2,45
"9.0205s",2,45
"9.0225s",2,45
"9.0283s",2,45
"9.0326s",2,45
"9.0260s",2,45
"9.0245s",2,46
"9.0210s",2,46
"9.0183s",2,46
"9.0234s",2,46
"9.0313s",2,46
"9.0182s",2,46
"9.0211s",2,46
"9.0356s",2,46
"9.0232s",2,46
"9.0195s",2,46
"9.0156s",2,47
"9.0378s",2,47
"9.0158s",2,47
"9.0168s",2,47
"9.0373s",2,47
"9.0157s",2,47
"9.0188s",2,47
"9.0329s",2,47
"9.0224s",2,47
"9.0200s",2,47
"9.0406s",2,48
"9.0154s",2,48
"9.0156s",2,48
"9.0280s",2,48
"9.0169s",2,48
"9.0166s",2,48
"9.0297s",2,48
"9.0218s",2,48
"9.0182s",2,48
"9.0228s",2,48
"9.0357s",3,1
"9.0289s",3,1
"9.0152s",3,1
"9.0201s",3,1
"9.0209s",3,1
"9.0221s",3,1
"9.0233s",3,1
"9.0313s",3,1
"9.0186s",3,1
"9.0199s",3,1
"9.0205s",3,2
"9.0329s",3,2
"9.0208s",3,2
"9.0232s",3,2
"9.0189s",3,2
"9.0240s",3,2
"9.0274s",3,2
"9.0331s",3,2
"9.0173s",3,2
"9.0190s",3,2
"9.0327s",3,3
"9.0291s",3,3
"9.0137s",3,3
"9.0209s",3,3
"9.0179s",3,3
"9.0353s",3,3
"9.0182s",3,3
"9.0334s",3,3
"9.0156s",3,3
"9.0171s",3,3
"9.0422s",3,4
"9.0221s",3,4
"9.0223s",3,4
"9.0179s",3,4
"9.0219s",3,4
"9.0199s",3,4
"9.0253s",3,4
"9.0304s",3,4
"9.0147s",3,4
"9.0209s",3,4
"9.0437s",3,5
"9.0311s",3,5
"9.0232s",3,5
"9.0169s",3,5
"9.0245s",3,5
"9.0179s",3,5
"9.0190s",3,5
"9.0341s",3,5
"9.0177s",3,5
"9.0183s",3,5
"9.0396s",3,7
"9.0168s",3,7
"9.0164s",3,7
"9.0189s",3,7
"9.0175s",3,7
"9.0280s",3,7
"9.0343s",3,7
"9.0156s",3,7
"9.0184s",3,7
"9.0205s",3,7
"9.0266s",3,8
"9.0325s",3,8
"9.0191s",3,8
"9.0165s",3,8
"9.0226s",3,8
"9.0280s",3,8
"9.0268s",3,8
"9.0270s",3,8
"9.0193s",3,8
"9.0192s",3,8
"9.0332s",3,9
"9.0237s",3,9
"9.0207s",3,9
"9.0183s",3,9
"9.0157s",3,9
"9.0204s",3,9
"9.0254s",3,9
"9.0219s",3,9
"9.0159s",3,9
"9.0255s",3,9
"9.0362s",3,11
"9.0364s",3,11
"9.0234s",3,11
"9.0187s",3,11
"9.0197s",3,11
"9.0188s",3,11
"9.0264s",3,11
"9.0277s",3,11
"9.0237s",3,11
"9.0259s",3,11
"9.0227s",3,12
"9.0177s",3,12
"9.0346s",3,12
"9.0162s",3,12
"9.0161s",3,12
"9.0323s",3,12
"9.0233s",3,12
"9.0179s",3,12
"9.0329s",3,12
"9.0344s",3,12
"9.0195s",3,13
"9.0352s",3,13
"9.0375s",3,13
"9.0286s",3,13
"9.0248s",3,13
"9.0220s",3,13
"9.0270s",3,13
"9.0387s",3,13
"9.0198s",3,13
"9.0249s",3,13
"9.0221s",3,14
"9.0305s",3,14
"9.0164s",3,14
"9.0219s",3,14
"9.0188s",3,14
"9.0226s",3,14
"9.0221s",3,14
"9.0300s",3,14
"9.0244s",3,14
"9.0232s",3,14
"9.0303s",3,15
"9.0256s",3,15
"9.0207s",3,15
"9.0322s",3,15
"9.0231s",3,15
"9.0272s",3,15
"9.0278s",3,15
"9.0287s",3,15
"9.0182s",3,15
"9.0312s",3,15
"9.0345s",3,16
"9.0217s",3,16
"9.0153s",3,16
"9.0209s",3,16
"9.0170s",3,16
"9.0224s",3,16
"9.0302s",3,16
"9.0156s",3,16
"9.0172s",3,16
"9.0235s",3,16
"9.0408s",3,17
"9.0311s",3,17
"9.0201s",3,17
"9.0204s",3,17
"9.0155s",3,17
"9.0233s",3,17
"9.0281s",3,17
"9.0199s",3,17
"9.0169s",3,17
"9.0242s",3,17
"9.0281s",3,18
"9.0169s",3,18
"9.0194s",3,18
"9.0220s",3,18
"9.0251s",3,18
"9.0268s",3,18
"9.0196s",3,18
"9.0200s",3,18
"9.0196s",3,18
"9.0228s",3,18
"9.0226s",3,19
"9.0322s",3,19
"9.0222s",3,19
"9.0315s",3,19
"9.0208s",3,19
"9.0243s",3,19
"9.0253s",3,19
"9.0276s",3,19
"9.0187s",3,19
"9.0230s",3,19
"9.0420s",3,20
"9.0232s",3,20
"9.0183s",3,20
"9.0188s",3,20
"9.0185s",3,20
"9.0233s",3,20
"9.0205s",3,20
"9.0307s",3,20
"9.0189s",3,20
"9.0236s",3,20
"9.0230s",3,21
"9.0224s",3,21
"9.0185s",3,21
"9.0207s",3,21
"9.0268s",3,21
"9.0267s",3,21
"9.0167s",3,21
"9.0204s",3,21
"9.0201s",3,21
"9.0247s",3,21
"9.0211s",3,22
"9.0322s",3,22
"9.0153s",3,22
"9.0197s",3,22
"9.0184s",3,22
"9.0189s",3,22
"9.0243s",3,22
"9.0338s",3,22
"9.0176s",3,22
"9.0159s",3,22
"9.0217s",3,23
"9.0353s",3,23
"9.0213s",3,23
"9.0251s",3,23
"9.0293s",3,23
"9.0269s",3,23
"9.0301s",3,23
"9.0230s",3,23
"9.0319s",3,23
"9.0237s",3,23
"9.0266s",3,24
"9.0327s",3,24
"9.0170s",3,24
"9.0237s",3,24
"9.0216s",3,24
"9.0310s",3,24
"9.0315s",3,24
"9.0253s",3,24
"9.0212s",3,24
"9.0180s",3,24
"9.0250s",3,25
"9.0247s",3,25
"9.0344s",3,25
"9.0155s",3,25
"9.0190s",3,25
"9.0186s",3,25
"9.0299s",3,25
"9.0345s",3,25
"9.0180s",3,25
"9.0235s",3,25
"9.0391s",3,26
"9.0223s",3,26
"9.0174s",3,26
"9.0204s",3,26
"9.0204s",3,26
"9.0211s",3,26
"9.0252s",3,26
"9.0234s",3,26
"9.0191s",3,26
"9.0240s",3,26
"9.0183s",3,27
"9.0397s",3,27
"9.0277s",3,27
"9.0250s",3,27
"9.0209s",3,27
"9.0185s",3,27
"9.0219s",3,27
"9.0239s",3,27
"9.0238s",3,27
"9.0191s",3,27
"9.0192s",3,28
"9.0330s",3,28
"9.0224s",3,28
"9.0278s",3,28
"9.0229s",3,28
"9.0193s",3,28
"9.0242s",3,28
"9.0300s",3,28
"9.0184s",3,28
"9.0194s",3,28
"9.0440s",3,29
"9.0314s",3,29
"9.0213s",3,29
"9.0239s",3,29
"9.0198s",3,29
"9.0296s",3,29
"9.0381s",3,29
"9.0179s",3,29
"9.0234s",3,29
"9.0299s",3,29
"9.0255s",3,30
"9.0377s",3,30
"9.0165s",3,30
"9.0215s",3,30
"9.0212s",3,30
"9.0214s",3,30
"9.0244s",3,30
"9.0229s",3,30
"9.0177s",3,30
"9.0174s",3,30
"9.0473s",3,31
"9.0176s",3,31
"9.0253s",3,31
"9.0230s",3,31
"9.0175s",3,31
"9.0229s",3,31
"9.0228s",3,31
"9.0234s",3,31
"9.0197s",3,31
"9.0221s",3,31
"9.0345s",3,32
"9.0181s",3,32
"9.0207s",3,32
"9.0205s",3,32
"9.0193s",3,32
"9.0252s",3,32
"9.0329s",3,32
"9.0237s",3,32
"9.0191s",3,32
"9.0188s",3,32
"9.0335s",3,33
"9.0236s",3,33
"9.0160s",3,33
"9.0291s",3,33
"9.0259s",3,33
"9.0228s",3,33
"9.0191s",3,33
"9.0261s",3,33
"9.0192s",3,33
"9.0203s",3,33
"9.0159s",3,34
"9.0471s",3,34
"9.0206s",3,34
"9.0167s",3,34
"9.0238s",3,34
"9.0222s",3,34
"9.0306s",3,34
"9.0312s",3,34
"9.0157s",3,34
"9.0226s",3,34
"9.0280s",3,35
"9.0362s",3,35
"9.0182s",3,35
"9.0256s",3,35
"9.0190s",3,35
"9.0225s",3,35
"9.0292s",3,35
"9.0295s",3,35
"9.0180s",3,35
"9.0237s",3,35
"9.0393s",3,36
"9.0332s",3,36
"9.0208s",3,36
"9.0199s",3,36
"9.0207s",3,36
"9.0178s",3,36
"9.0243s",3,36
"9.0358s",3,36
"9.0174s",3,36
"9.0242s",3,36
"9.0528s",3,37
"9.0188s",3,37
"9.0183s",3,37
"9.0302s",3,37
"9.0185s",3,37
"9.0260s",3,37
"9.0256s",3,37
"9.0212s",3,37
"9.0174s",3,37
"9.0296s",3,37
"9.0333s",3,38
"9.0170s",3,38
"9.0216s",3,38
"9.0327s",3,38
"9.0217s",3,38
"9.0167s",3,38
"9.0374s",3,38
"9.0178s",3,38
"9.0182s",3,38
"9.0283s",3,38
"9.0211s",3,39
"9.0191s",3,39
"9.0203s",3,39
"9.0277s",3,39
"9.0194s",3,39
"9.0299s",3,39
"9.0175s",3,39
"9.0165s",3,39
"9.0226s",3,39
"9.0242s",3,39
"9.0358s",3,41
"9.0200s",3,41
"9.0270s",3,41
"9.0198s",3,41
"9.0180s",3,41
"9.0224s",3,41
"9.0272s",3,41
"9.0241s",3,41
"9.0166s",3,41
"9.0298s",3,41
"9.0159s",3,42
"9.0165s",3,42
"9.0213s",3,42
"9.0218s",3,42
"9.0229s",3,42
"9.0310s",3,42
"9.0232s",3,42
"9.0252s",3,42
"9.0289s",3,42
"9.0256s",3,42
"9.0397s",3,43
"9.0193s",3,43
"9.0269s",3,43
"9.0219s",3,43
"9.0198s",3,43
"9.0203s",3,43
"9.0333s",3,43
"9.0319s",3,43
"9.0203s",3,43
"9.0212s",3,43
"9.0555s",3,44
"9.0217s",3,44
"9.0202s",3,44
"9.0269s",3,44
"9.0218s",3,44
"9.0256s",3,44
"9.0291s",3,44
"9.0261s",3,44
"9.0211s",3,44
"9.0256s",3,44
"9.0193s",3,45
"9.0277s",3,45
"9.0457s",3,45
"9.0178s",3,45
"9.0199s",3,45
"9.0255s",3,45
"9.0230s",3,45
"9.0206s",3,45
"9.0348s",3,45
"9.0329s",3,45
"9.0335s",3,46
"9.0350s",3,46
"9.0229s",3,46
"9.0197s",3,46
"9.0201s",3,46
"9.0252s",3,46
"9.0258s",3,46
"9.0353s",3,46
"9.0188s",3,46
"9.0238s",3,46
"9.0181s",3,47
"9.0340s",3,47
"9.0178s",3,47
"9.0175s",3,47
"9.0221s",3,47
"9.0257s",3,47
"9.0228s",3,47
"9.0339s",3,47
"9.0156s",3,47
"9.0164s",3,47
"9.0374s",3,48
"9.0202s",3,48
"9.0197s",3,48
"9.0195s",3,48
"9.0213s",3,48
"9.0246s",3,48
"9.0338s",3,48
"9.0240s",3,48
"9.0181s",3,48
"9.0194s",3,48
"9.0347s",4,1
"9.0328s",4,1
"9.0232s",4,1
"9.0169s",4,1
"9.0199s",4,1
"9.0212s",4,1
"9.0185s",4,1
"9.0314s",4,1
"9.0281s",4,1
"9.0204s",4,1
"9.0290s",4,2
"9.0246s",4,2
"9.0151s",4,2
"9.0216s",4,2
"9.0227s",4,2
"9.0197s",4,2
"9.0177s",4,2
"9.0234s",4,2
"9.0165s",4,2
"9.0173s",4,2
"9.0317s",4,3
"9.0338s",4,3
"9.0166s",4,3
"9.0169s",4,3
"9.0169s",4,3
"9.0166s",4,3
"9.0233s",4,3
"9.0221s",4,3
"9.0177s",4,3
"9.0163s",4,3
"9.0284s",4,4
"9.0155s",4,4
"9.0183s",4,4
"9.0205s",4,4
"9.0167s",4,4
"9.0155s",4,4
"9.0192s",4,4
"9.0275s",4,4
"9.0155s",4,4
"9.0171s",4,4
"9.0230s",4,5
"9.0311s",4,5
"9.0148s",4,5
"9.0155s",4,5
"9.0219s",4,5
"9.0210s",4,5
"9.0203s",4,5
"9.0240s",4,5
"9.0164s",4,5
"9.0163s",4,5
"9.0395s",4,7
"9.0173s",4,7
"9.0183s",4,7
"9.0275s",4,7
"9.0190s",4,7
"9.0177s",4,7
"9.0287s",4,7
"9.0209s",4,7
"9.0166s",4,7
"9.0171s",4,7
"9.0407s",4,8
"9.0333s",4,8
"9.0186s",4,8
"9.0186s",4,8
"9.0195s",4,8
"9.0188s",4,8
"9.0238s",4,8
"9.0359s",4,8
"9.0183s",4,8
"9.0183s",4,8
"9.0339s",4,9
"9.0152s",4,9
"9.0203s",4,9
"9.0231s",4,9
"9.0155s",4,9
"9.0161s",4,9
"9.0378s",4,9
"9.0197s",4,9
"9.0173s",4,9
"9.0262s",4,9
"9.0227s",4,11
"9.0414s",4,11
"9.0175s",4,11
"9.0234s",4,11
"9.0252s",4,11
"9.0178s",4,11
"9.0169s",4,11
"9.0281s",4,11
"9.0237s",4,11
"9.0178s",4,11
"9.0180s",4,12
"9.0165s",4,12
"9.0247s",4,12
"9.0234s",4,12
"9.0199s",4,12
"9.0439s",4,12
"9.0209s",4,12
"9.0213s",4,12
"9.0285s",4,12
"9.0418s",4,12
"9.0212s",4,13
"9.0524s",4,13
"9.0209s",4,13
"9.0199s",4,13
"9.0268s",4,13
"9.0191s",4,13
"9.0200s",4,13
"9.0310s",4,13
"9.0301s",4,13
"9.0177s",4,13
"9.0306s",4,14
"9.0302s",4,14
"9.0163s",4,14
"9.0239s",4,14
"9.0234s",4,14
"9.0174s",4,14
"9.0190s",4,14
"9.0300s",4,14
"9.0157s",4,14
"9.0235s",4,14
"9.0257s",4,15
"9.0381s",4,15
"9.0205s",4,15
"9.0301s",4,15
"9.0181s",4,15
"9.0175s",4,15
"9.0299s",4,15
"9.0288s",4,15
"9.0169s",4,15
"9.0210s",4,15
"9.0369s",4,16
"9.0197s",4,16
"9.0189s",4,16
"9.0271s",4,16
"9.0201s",4,16
"9.0156s",4,16
"9.0304s",4,16
"9.0280s",4,16
"9.0166s",4,16
"9.0157s",4,16
"9.0427s",4,17
"9.0149s",4,17
"9.0142s",4,17
"9.0266s",4,17
"9.0163s",4,17
"9.0162s",4,17
"9.0288s",4,17
"9.0230s",4,17
"9.0181s",4,17
"9.0173s",4,17
"9.0170s",4,18
"9.0172s",4,18
"9.0280s",4,18
"9.0168s",4,18
"9.0159s",4,18
"9.0346s",4,18
"9.0175s",4,18
"9.0198s",4,18
"9.0243s",4,18
"9.0245s",4,18
"9.0313s",4,19
"9.0317s",4,19
"9.0161s",4,19
"9.0174s",4,19
"9.0203s",4,19
"9.0217s",4,19
"9.0190s",4,19
"9.0278s",4,19
"9.0222s",4,19
"9.0162s",4,19
"9.0192s",4,20
"9.0341s",4,20
"9.0176s",4,20
"9.0164s",4,20
"9.0201s",4,20
"9.0212s",4,20
"9.0161s",4,20
"9.0344s",4,20
"9.0182s",4,20
"9.0196s",4,20
"9.0180s",4,21
"9.0261s",4,21
"9.0211s",4,21
"9.0203s",4,21
"9.0203s",4,21
"9.0281s",4,21
"9.0202s",4,21
"9.0156s",4,21
"9.0194s",4,21
"9.0273s",4,21
"9.0233s",4,22
"9.0318s",4,22
"9.0164s",4,22
"9.0170s",4,22
"9.0299s",4,22
"9.0177s",4,22
"9.0176s",4,22
"9.0322s",4,22
"9.0187s",4,22
"9.0175s",4,22
"9.0191s",4,23
"9.0193s",4,23
"9.0193s",4,23
"9.0207s",4,23
"9.0178s",4,23
"9.0182s",4,23
"9.0331s",4,23
"9.0184s",4,23
"9.0204s",4,23
"9.0256s",4,23
"9.0218s",4,25
"9.0378s",4,25
"9.0164s",4,25
"9.0171s",4,25
"9.0196s",4,25
"9.0183s",4,25
"9.0195s",4,25
"9.0292s",4,25
"9.0174s",4,25
"9.0174s",4,25
"9.0469s",4,26
"9.0154s",4,26
"9.0174s",4,26
"9.0205s",4,26
"9.0163s",4,26
"9.0165s",4,26
"9.0158s",4,26
"9.0283s",4,26
"9.0200s",4,26
"9.0234s",4,26
"9.0225s",4,27
"9.0376s",4,27
"9.0178s",4,27
"9.0178s",4,27
"9.0238s",4,27
"9.0159s",4,27
"9.0189s",4,27
"9.0321s",4,27
"9.0159s",4,27
"9.0189s",4,27
"9.0178s",4,28
"9.0372s",4,28
"9.0162s",4,28
"9.0159s",4,28
"9.0270s",4,28
"9.0221s",4,28
"9.0201s",4,28
"9.0233s",4,28
"9.0195s",4,28
"9.0191s",4,28
"9.0361s",4,29
"9.0181s",4,29
"9.0192s",4,29
"9.0281s",4,29
"9.0183s",4,29
"9.0171s",4,29
"9.0307s",4,29
"9.0237s",4,29
"9.0184s",4,29
"9.0251s",4,29
"9.0254s",4,30
"9.0393s",4,30
"9.0160s",4,30
"9.0159s",4,30
"9.0227s",4,30
"9.0155s",4,30
"9.0221s",4,30
"9.0337s",4,30
"9.0160s",4,30
"9.0187s",4,30
"9.0438s",4,31
"9.0168s",4,31
"9.0168s",4,31
"9.0219s",4,31
"9.0201s",4,31
"9.0173s",4,31
"9.0242s",4,31
"9.0210s",4,31
"9.0160s",4,31
"9.0147s",4,31
"9.0434s",4,32
"9.0172s",4,32
"9.0183s",4,32
"9.0227s",4,32
"9.0253s",4,32
"9.0205s",4,32
"9.0372s",4,32
"9.0196s",4,32
"9.0180s",4,32
"9.0180s",4,32
"9.0268s",4,33
"9.0264s",4,33
"9.0191s",4,33
"9.0193s",4,33
"9.0255s",4,33
"9.0188s",4,33
"9.0180s",4,33
"9.0296s",4,33
"9.0227s",4,33
"9.0156s",4,33
"9.0181s",4,34
"9.0355s",4,34
"9.0169s",4,34
"9.0165s",4,34
"9.0311s",4,34
"9.0156s",4,34
"9.0212s",4,34
"9.0300s",4,34
"9.0151s",4,34
"9.0171s",4,34
"9.0252s",4,35
"9.0361s",4,35
"9.0190s",4,35
"9.0184s",4,35
"9.0221s",4,35
"9.0209s",4,35
"9.0253s",4,35
"9.0345s",4,35
"9.0187s",4,35
"9.0208s",4,35
"9.0263s",4,36
"9.0271s",4,36
"9.0168s",4,36
"9.0155s",4,36
"9.0209s",4,36
"9.0183s",4,36
"9.0271s",4,36
"9.0286s",4,36
"9.0183s",4,36
"9.0214s",4,36
"9.0548s",4,37
"9.0251s",4,37
"9.0175s",4,37
"9.0242s",4,37
"9.0154s",4,37
"9.0151s",4,37
"9.0343s",4,37
"9.0251s",4,37
"9.0168s",4,37
"9.0182s",4,37
"9.0370s",4,38
"9.0171s",4,38
"9.0197s",4,38
"9.0282s",4,38
"9.0172s",4,38
"9.0162s",4,38
"9.0233s",4,38
"9.0214s",4,38
"9.0149s",4,38
"9.0264s",4,38
"9.0174s",4,39
"9.0189s",4,39
"9.0250s",4,39
"9.0233s",4,39
"9.0231s",4,39
"9.0281s",4,39
"9.0200s",4,39
"9.0206s",4,39
"9.0235s",4,39
"9.0285s",4,39
"9.0399s",4,41
"9.0196s",4,41
"9.0180s",4,41
"9.0230s",4,41
"9.0170s",4,41
"9.0176s",4,41
"9.0304s",4,41
"9.0163s",4,41
"9.0165s",4,41
"9.0227s",4,41
"9.0162s",4,42
"9.0201s",4,42
"9.0247s",4,42
"9.0199s",4,42
"9.0206s",4,42
"9.0267s",4,42
"9.0202s",4,42
"9.0201s",4,42
"9.0206s",4,42
"9.0276s",4,42
"9.0420s",4,43
"9.0179s",4,43
"9.0171s",4,43
"9.0190s",4,43
"9.0214s",4,43
"9.0167s",4,43
"9.0223s",4,43
"9.0383s",4,43
"9.0248s",4,43
"9.0216s",4,43
"9.0228s",4,44
"9.0227s",4,44
"9.0177s",4,44
"9.0273s",4,44
"9.0199s",4,44
"9.0191s",4,44
"9.0183s",4,44
"9.0290s",4,44
"9.0264s",4,44
"9.0187s",4,44
"9.0249s",4,45
"9.0191s",4,45
"9.0546s",4,45
"9.0275s",4,45
"9.0184s",4,45
"9.0203s",4,45
"9.0182s",4,45
"9.0227s",4,45
"9.0275s",4,45
"9.0189s",4,45
"9.0321s",4,46
"9.0269s",4,46
"9.0176s",4,46
"9.0176s",4,46
"9.0264s",4,46
"9.0181s",4,46
"9.0182s",4,46
"9.0364s",4,46
"9.0207s",4,46
"9.0245s",4,46
"9.0251s",4,47
"9.0311s",4,47
"9.0171s",4,47
"9.0175s",4,47
"9.0290s",4,47
"9.0186s",4,47
"9.0186s",4,47
"9.0270s",4,47
"9.0231s",4,47
"9.0165s",4,47
"9.0332s",4,48
"9.0158s",4,48
"9.0170s",4,48
"9.0237s",4,48
"9.0178s",4,48
"9.0180s",4,48
"9.0299s",4,48
"9.0184s",4,48
"9.0169s",4,48
"9.0238s",4,48
"9.0238s",5,1
"9.0393s",5,1
"9.0263s",5,1
"9.0285s",5,1
"9.0213s",5,1
"9.0157s",5,1
"9.0173s",5,1
"9.0334s",5,1
"9.0161s",5,1
"9.0258s",5,1
"9.0226s",5,2
"9.0381s",5,2
"9.0185s",5,2
"9.0209s",5,2
"9.0152s",5,2
"9.0197s",5,2
"9.0206s",5,2
"9.0236s",5,2
"9.0166s",5,2
"9.0163s",5,2
"9.0276s",5,3
"9.0408s",5,3
"9.0159s",5,3
"9.0156s",5,3
"9.0196s",5,3
"9.0156s",5,3
"9.0181s",5,3
"9.0276s",5,3
"9.0218s",5,3
"9.0221s",5,3
"9.0230s",5,4
"9.0400s",5,4
"9.0200s",5,4
"9.0196s",5,4
"9.0191s",5,4
"9.0199s",5,4
"9.0199s",5,4
"9.0222s",5,4
"9.0292s",5,4
"9.0201s",5,4
"9.0288s",5,5
"9.0320s",5,5
"9.0152s",5,5
"9.0164s",5,5
"9.0217s",5,5
"9.0215s",5,5
"9.0173s",5,5
"9.0242s",5,5
"9.0177s",5,5
"9.0229s",5,5
"9.0412s",5,7
"9.0238s",5,7
"9.0218s",5,7
"9.0214s",5,7
"9.0186s",5,7
"9.0185s",5,7
"9.0230s",5,7
"9.0242s",5,7
"9.0251s",5,7
"9.0248s",5,7
"9.0313s",5,8
"9.0372s",5,8
"9.0211s",5,8
"9.0215s",5,8
"9.0204s",5,8
"9.0182s",5,8
"9.0208s",5,8
"9.0246s",5,8
"9.0183s",5,8
"9.0219s",5,8
"9.0399s",5,9
"9.0205s",5,9
"9.0168s",5,9
"9.0192s",5,9
"9.0172s",5,9
"9.0159s",5,9
"9.0288s",5,9
"9.0168s",5,9
"9.0265s",5,9
"9.0215s",5,9
"9.0245s",5,11
"9.0386s",5,11
"9.0272s",5,11
"9.0193s",5,11
"9.0190s",5,11
"9.0216s",5,11
"9.0187s",5,11
"9.0233s",5,11
"9.0188s",5,11
"9.0192s",5,11
"9.0176s",5,12
"9.0209s",5,12
"9.0248s",5,12
"9.0224s",5,12
"9.0243s",5,12
"9.0399s",5,12
"9.0178s",5,12
"9.0219s",5,12
"9.0286s",5,12
"9.0411s",5,12
"9.0181s",5,13
"9.0373s",5,13
"9.0191s",5,13
"9.0182s",5,13
"9.0267s",5,13
"9.0176s",5,13
"9.0262s",5,13
"9.0300s",5,13
"9.0224s",5,13
"9.0288s",5,13
"9.0244s",5,14
"9.0337s",5,14
"9.0160s",5,14
"9.0178s",5,14
"9.0201s",5,14
"9.0179s",5,14
"9.0224s",5,14
"9.0160s",5,14
"9.0212s",5,14
"9.0288s",5,14
"9.0262s",5,15
"9.0428s",5,15
"9.0163s",5,15
"9.0229s",5,15
"9.0183s",5,15
"9.0173s",5,15
"9.0184s",5,15
"9.0276s",5,15
"9.0250s",5,15
"9.0285s",5,15
"9.0357s",5,16
"9.0212s",5,16
"9.0182s",5,16
"9.0195s",5,16
"9.0178s",5,16
"9.0201s",5,16
"9.0216s",5,16
"9.0215s",5,16
"9.0257s",5,16
"9.0210s",5,16
"9.0456s",5,17
"9.0234s",5,17
"9.0152s",5,17
"9.0203s",5,17
"9.0148s",5,17
"9.0209s",5,17
"9.0233s",5,17
"9.0186s",5,17
"9.0209s",5,17
"9.0220s",5,17
"9.0178s",5,18
"9.0168s",5,18
"9.0191s",5,18
"9.0159s",5,18
"9.0178s",5,18
"9.0239s",5,18
"9.0226s",5,18
"9.0220s",5,18
"9.0201s",5,18
"9.0220s",5,18
"9.0256s",5,20
"9.0315s",5,20
"9.0161s",5,20
"9.0176s",5,20
"9.0186s",5,20
"9.0176s",5,20
"9.0180s",5,20
"9.0227s",5,20
"9.0237s",5,20
"9.0193s",5,20
"9.0176s",5,21
"9.0189s",5,21
"9.0168s",5,21
"9.0202s",5,21
"9.0206s",5,21
"9.0264s",5,21
"9.0250s",5,21
"9.0207s",5,21
"9.0241s",5,21
"9.0241s",5,21
"9.0192s",5,22
"9.0399s",5,22
"9.0170s",5,22
"9.0173s",5,22
"9.0198s",5,22
"9.0180s",5,22
"9.0197s",5,22
"9.0249s",5,22
"9.0195s",5,22
"9.0246s",5,22
"9.0339s",5,23
"9.0225s",5,23
"9.0293s",5,23
"9.0244s",5,23
"9.0287s",5,23
"9.0193s",5,23
"9.0279s",5,23
"9.0238s",5,23
"9.0223s",5,23
"9.0282s",5,23
"9.0302s",5,25
"9.0436s",5,25
"9.0203s",5,25
"9.0206s",5,25
"9.0217s",5,25
"9.0200s",5,25
"9.0171s",5,25
"9.0273s",5,25
"9.0193s",5,25
"9.0284s",5,25
"9.0353s",5,26
"9.0237s",5,26
"9.0177s",5,26
"9.0210s",5,26
"9.0199s",5,26
"9.0176s",5,26
"9.0217s",5,26
"9.0212s",5,26
"9.0245s",5,26
"9.0276s",5,26
"9.0172s",5,27
"9.0409s",5,27
"9.0258s",5,27
"9.0175s",5,27
"9.0227s",5,27
"9.0164s",5,27
"9.0221s",5,27
"9.0258s",5,27
"9.0182s",5,27
"9.0177s",5,27
"9.0236s",5,28
"9.0390s",5,28
"9.0258s",5,28
"9.0170s",5,28
"9.0245s",5,28
"9.0208s",5,28
"9.0217s",5,28
"9.0298s",5,28
"9.0178s",5,28
"9.0268s",5,28
"9.0468s",5,29
